,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
48049,2024-12-09,Myanmar,Indonesia,0.0,1.0,ASEAN Championship,Yangon,Myanmar,False
48050,2024-12-09,Laos,Vietnam,1.0,4.0,ASEAN Championship,Vientiane,Laos,False
48051,2024-12-09,Solomon Islands,Vanuatu,4.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,False
48052,2024-12-11,Singapore,Cambodia,2.0,1.0,ASEAN Championship,Singapore,Singapore,False
48053,2024-12-11,Malaysia,Timor-Leste,3.0,2.0,ASEAN Championship,Kuala Lumpur,Malaysia,False
48054,2024-12-11,Taiwan,Mongolia,4.0,0.0,EAFF Championship qualification,Hong Kong,Hong Kong,True
48055,2024-12-12,Philippines,Myanmar,1.0,1.0,ASEAN Championship,Manila,Philippines,False
48056,2024-12-12,Indonesia,Laos,3.0,3.0,ASEAN Championship,Surakarta,Indonesia,False
48057,2024-12-12,Fiji,Vanuatu,1.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,True
48058,2024-12-14,Timor-Leste,Singapore,0.0,3.0,ASEAN Championship,Hanoi,Vietnam,True
48059,2024-12-14,Thailand,Malaysia,1.0,0.0,ASEAN Championship,Bangkok,Thailand,False
48060,2024-12-14,Macau,Guam,1.0,2.0,EAFF Championship qualification,Hong Kong,Hong Kong,True
48061,2024-12-14,Hong Kong,Taiwan,2.0,1.0,EAFF Championship qualification,Hong Kong,Hong Kong,False
48062,2024-12-15,Laos,Philippines,1.0,1.0,ASEAN Championship,Vientiane,Laos,False
48063,2024-12-15,Vietnam,Indonesia,1.0,0.0,ASEAN Championship,Việt Trì,Vietnam,False
48064,2024-12-15,Papua New Guinea,Fiji,1.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,True
48065,2024-12-17,Cambodia,Timor-Leste,2.0,1.0,ASEAN Championship,Phnom Penh,Cambodia,False
48066,2024-12-17,Singapore,Thailand,2.0,4.0,ASEAN Championship,Singapore,Singapore,False
48067,2024-12-17,Hong Kong,Guam,5.0,0.0,EAFF Championship qualification,Hong Kong,Hong Kong,False
48068,2024-12-18,Myanmar,Laos,3.0,2.0,ASEAN Championship,Yangon,Myanmar,False
48069,2024-12-18,Philippines,Vietnam,1.0,1.0,ASEAN Championship,Manila,Philippines,False
48070,2024-12-18,Solomon Islands,Papua New Guinea,2.0,3.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,False
48071,2024-12-20,Thailand,Cambodia,3.0,2.0,ASEAN Championship,Bangkok,Thailand,False
48072,2024-12-20,Malaysia,Singapore,0.0,0.0,ASEAN Championship,Kuala Lumpur,Malaysia,False
48073,2024-12-21,Vietnam,Myanmar,5.0,0.0,ASEAN Championship,Việt Trì,Vietnam,False
48074,2024-12-21,Indonesia,Philippines,0.0,1.0,ASEAN Championship,Surakarta,Indonesia,False
48075,2024-12-21,Kuwait,Oman,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,False
48076,2024-12-21,Qatar,United Arab Emirates,1.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True
48077,2024-12-21,Vanuatu,Papua New Guinea,1.0,2.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,True
48078,2024-12-21,Solomon Islands,Fiji,1.0,3.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,False
48079,2024-12-22,Iraq,Yemen,1.0,0.0,Gulf Cup,Sulaibikhat,Kuwait,True
48080,2024-12-22,Saudi Arabia,Bahrain,2.0,3.0,Gulf Cup,Kuwait City,Kuwait,True
48081,2024-12-24,Oman,Qatar,2.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True
48082,2024-12-24,Kuwait,United Arab Emirates,2.0,1.0,Gulf Cup,Kuwait City,Kuwait,False
48083,2024-12-25,Yemen,Saudi Arabia,2.0,3.0,Gulf Cup,Sulaibikhat,Kuwait,True
48084,2024-12-25,Bahrain,Iraq,2.0,0.0,Gulf Cup,Kuwait City,Kuwait,True
48085,2024-12-26,Singapore,Vietnam,0.0,2.0,ASEAN Championship,Singapore,Singapore,False
48086,2024-12-27,Philippines,Thailand,2.0,1.0,ASEAN Championship,Manila,Philippines,False
48087,2024-12-27,Kuwait,Qatar,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,False
48088,2024-12-27,United Arab Emirates,Oman,1.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True
48089,2024-12-28,Iraq,Saudi Arabia,1.0,3.0,Gulf Cup,Kuwait City,Kuwait,True
48090,2024-12-28,Bahrain,Yemen,1.0,2.0,Gulf Cup,Sulaibikhat,Kuwait,True
48091,2024-12-29,Vietnam,Singapore,3.0,1.0,ASEAN Championship,Việt Trì,Vietnam,False
48092,2024-12-30,Thailand,Philippines,3.0,1.0,ASEAN Championship,Bangkok,Thailand,False
48093,2024-12-31,Oman,Saudi Arabia,2.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True
48094,2024-12-31,Kuwait,Bahrain,0.0,1.0,Gulf Cup,Kuwait City,Kuwait,False
48095,2025-01-02,Vietnam,Thailand,2.0,1.0,ASEAN Championship,Việt Trì,Vietnam,False
48096,2025-01-03,Zanzibar,Tanzania,1.0,0.0,Mapinduzi Cup,Gombani,Zanzibar,False
48097,2025-01-04,Oman,Bahrain,1.0,2.0,Gulf Cup,Kuwait City,Kuwait,True
48098,2025-01-04,Burkina Faso,Kenya,1.0,1.0,Mapinduzi Cup,Gombani,Zanzibar,True
48099,2025-01-05,Thailand,Vietnam,2.0,3.0,ASEAN Championship,Bangkok,Thailand,False
48100,2025-01-06,Zanzibar,Burkina Faso,0.0,1.0,Mapinduzi Cup,Gombani,Zanzibar,False
48101,2025-01-07,Tanzania,Kenya,0.0,2.0,Mapinduzi Cup,Gombani,Zanzibar,True
48102,2025-01-09,Tanzania,Burkina Faso,0.0,2.0,Mapinduzi Cup,Gombani,Zanzibar,True
48103,2025-01-10,Zanzibar,Kenya,1.0,0.0,Mapinduzi Cup,Gombani,Zanzibar,False
48104,2025-01-13,Zanzibar,Burkina Faso,2.0,1.0,Mapinduzi Cup,Gombani,Zanzibar,False
48105,2025-01-18,United States,Venezuela,3.0,1.0,Friendly,Fort Lauderdale,United States,False
48106,2025-01-22,United States,Costa Rica,3.0,0.0,Friendly,Orlando,United States,False
48107,2025-01-22,Uzbekistan,Jordan,0.0,0.0,Friendly,Doha,Qatar,True
48108,2025-02-07,Jamaica,Trinidad and Tobago,1.0,0.0,Friendly,Montego Bay,Jamaica,False
48109,2025-02-08,Chile,Panama,6.0,1.0,Friendly,Santiago,Chile,False
48110,2025-02-10,Jamaica,Trinidad and Tobago,1.0,1.0,Friendly,Kingston,Jamaica,False
48111,2025-02-13,Oman,Sudan,0.0,0.0,Friendly,Muscat,Oman,False
48112,2025-03-09,Saint Vincent and the Grenadines,Grenada,1.0,1.0,Friendly,Kingstown,Saint Vincent and the Grenadines,False
48113,2025-03-13,Oman,Sudan,0.0,0.0,Friendly,Muscat,Oman,False
48114,2025-03-14,Jordan,North Korea,1.0,1.0,Friendly,Amman,Jordan,False
48115,2025-03-16,Honduras,Guatemala,1.0,2.0,Friendly,Fort Lauderdale,United States,True
48116,2025-03-19,Hong Kong,Macau,2.0,0.0,Friendly,Hong Kong,Hong Kong,False
48117,2025-03-19,India,Maldives,3.0,0.0,Friendly,Shillong,India,False
48118,2025-03-19,Vietnam,Cambodia,2.0,1.0,Friendly,Thủ Dầu Một,Vietnam,False
48119,2025-03-19,Eswatini,Cameroon,0.0,0.0,FIFA World Cup qualification,Mbombela,South Africa,True
48120,2025-03-19,Liberia,Tunisia,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False
48121,2025-03-19,Central African Republic,Madagascar,1.0,4.0,FIFA World Cup qualification,Casablanca,Morocco,True
48122,2025-03-19,Kazakhstan,Curaçao,2.0,0.0,Friendly,Antalya,Turkey,True
48123,2025-03-19,Russia,Grenada,5.0,0.0,Friendly,Moscow,Russia,False
48124,2025-03-20,Canada,Mexico,0.0,2.0,CONCACAF Nations League,Inglewood,United States,True
48125,2025-03-20,United States,Panama,0.0,1.0,CONCACAF Nations League,Inglewood,United States,False
48126,2025-03-20,Croatia,France,2.0,0.0,UEFA Nations League,Split,Croatia,False
48127,2025-03-20,Denmark,Portugal,1.0,0.0,UEFA Nations League,Copenhagen,Denmark,False
48128,2025-03-20,Italy,Germany,1.0,2.0,UEFA Nations League,Milan,Italy,False
48129,2025-03-20,Netherlands,Spain,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False
48130,2025-03-20,Austria,Serbia,1.0,1.0,UEFA Nations League,Vienna,Austria,False
48131,2025-03-20,Greece,Scotland,0.0,1.0,UEFA Nations League,Piraeus,Greece,False
48132,2025-03-20,Turkey,Hungary,3.0,1.0,UEFA Nations League,Istanbul,Turkey,False
48133,2025-03-20,Ukraine,Belgium,3.0,1.0,UEFA Nations League,Murcia,Spain,True
48134,2025-03-20,Armenia,Georgia,0.0,3.0,UEFA Nations League,Yerevan,Armenia,False
48135,2025-03-20,Bulgaria,Republic of Ireland,1.0,2.0,UEFA Nations League,Plovdiv,Bulgaria,False
48136,2025-03-20,Kosovo,Iceland,2.0,1.0,UEFA Nations League,Pristina,Kosovo,False
48137,2025-03-20,Slovakia,Slovenia,0.0,0.0,UEFA Nations League,Bratislava,Slovakia,False
48138,2025-03-20,Laos,Sri Lanka,1.0,2.0,Friendly,Vientiane,Laos,False
48139,2025-03-20,Tajikistan,Belarus,0.0,5.0,Friendly,Dushanbe,Tajikistan,False
48140,2025-03-20,Paraguay,Chile,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False
48141,2025-03-20,Peru,Bolivia,3.0,1.0,FIFA World Cup qualification,Lima,Peru,False
48142,2025-03-20,Brazil,Colombia,2.0,1.0,FIFA World Cup qualification,Brasília,Brazil,False
48143,2025-03-20,Iran,United Arab Emirates,2.0,0.0,FIFA World Cup qualification,Tehran,Iran,False
48144,2025-03-20,Uzbekistan,Kyrgyzstan,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
48145,2025-03-20,Qatar,North Korea,5.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False
48146,2025-03-20,South Korea,Oman,1.0,1.0,FIFA World Cup qualification,Goyang,South Korea,False
48147,2025-03-20,Iraq,Kuwait,2.0,2.0,FIFA World Cup qualification,Basra,Iraq,False
48148,2025-03-20,Jordan,Palestine,3.0,1.0,FIFA World Cup qualification,Amman,Jordan,False
48149,2025-03-20,Japan,Bahrain,2.0,0.0,FIFA World Cup qualification,Saitama,Japan,False
48150,2025-03-20,Australia,Indonesia,5.0,1.0,FIFA World Cup qualification,Sydney,Australia,False
48151,2025-03-20,Saudi Arabia,China,1.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False
48152,2025-03-20,Sierra Leone,Guinea-Bissau,3.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,True
48153,2025-03-20,Zimbabwe,Benin,2.0,2.0,FIFA World Cup qualification,Durban,South Africa,True
48154,2025-03-20,Cape Verde,Mauritius,1.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False
48155,2025-03-20,Libya,Angola,1.0,1.0,FIFA World Cup qualification,Benghazi,Libya,False
48156,2025-03-20,Gambia,Kenya,3.0,3.0,FIFA World Cup qualification,Ebimpé,Ivory Coast,True
48157,2025-03-20,Gabon,Seychelles,3.0,0.0,FIFA World Cup qualification,Franceville,Gabon,False
48158,2025-03-20,Mozambique,Uganda,3.0,1.0,FIFA World Cup qualification,Cairo,Egypt,True
48159,2025-03-20,Malawi,Namibia,0.0,1.0,FIFA World Cup qualification,Lilongwe,Malawi,False
48160,2025-03-20,Comoros,Mali,0.0,3.0,FIFA World Cup qualification,Berkane,Morocco,True
48161,2025-03-20,Lebanon,Timor-Leste,4.0,0.0,Friendly,Al Khor,Qatar,True
48162,2025-03-21,Belize,Costa Rica,0.0,7.0,Gold Cup qualification,Belmopan,Belize,False
48163,2025-03-21,Guyana,Guatemala,3.0,2.0,Gold Cup qualification,Wildey,Barbados,True
48164,2025-03-21,Bermuda,Honduras,3.0,5.0,Gold Cup qualification,Hamilton,Bermuda,False
48165,2025-03-21,Saint Vincent and the Grenadines,Jamaica,1.0,1.0,Gold Cup qualification,Kingstown,Saint Vincent and the Grenadines,False
48166,2025-03-21,Suriname,Martinique,1.0,0.0,Gold Cup qualification,Paramaribo,Suriname,False
48167,2025-03-21,Guadeloupe,Nicaragua,1.0,0.0,Gold Cup qualification,Le Gosier,Guadeloupe,False
48168,2025-03-21,Cuba,Trinidad and Tobago,1.0,2.0,Gold Cup qualification,Santiago de Cuba,Cuba,False
48169,2025-03-21,Northern Ireland,Switzerland,1.0,1.0,Friendly,Belfast,Northern Ireland,False
48170,2025-03-21,Puerto Rico,Dominican Republic,2.0,2.0,Friendly,Bayamón,Puerto Rico,False
48171,2025-03-21,Singapore,Nepal,0.0,1.0,Friendly,Kallang,Singapore,False
48172,2025-03-21,Thailand,Afghanistan,2.0,0.0,Friendly,Bangkok,Thailand,False
48173,2025-03-21,Ecuador,Venezuela,2.0,1.0,FIFA World Cup qualification,Quito,Ecuador,False
48174,2025-03-21,Uruguay,Argentina,0.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False
48175,2025-03-21,New Caledonia,Tahiti,3.0,0.0,FIFA World Cup qualification,Wellington,New Zealand,True
48176,2025-03-21,New Zealand,Fiji,7.0,0.0,FIFA World Cup qualification,Wellington,New Zealand,False
48177,2025-03-21,Burkina Faso,Djibouti,4.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True
48178,2025-03-21,Ethiopia,Egypt,0.0,2.0,FIFA World Cup qualification,Casablanca,Morocco,True
48179,2025-03-21,DR Congo,South Sudan,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False
48180,2025-03-21,Rwanda,Nigeria,0.0,2.0,FIFA World Cup qualification,Kigali,Rwanda,False
48181,2025-03-21,South Africa,Lesotho,0.0,3.0,FIFA World Cup qualification,Polokwane,South Africa,False
48182,2025-03-21,Morocco,Niger,2.0,1.0,FIFA World Cup qualification,Oujda,Morocco,False
48183,2025-03-21,Burundi,Ivory Coast,0.0,1.0,FIFA World Cup qualification,Meknes,Morocco,True
48184,2025-03-21,Botswana,Algeria,1.0,3.0,FIFA World Cup qualification,Francistown,Botswana,False
48185,2025-03-21,Guinea,Somalia,0.0,0.0,FIFA World Cup qualification,Ebimpé,Ivory Coast,True
48186,2025-03-21,Equatorial Guinea,São Tomé and Príncipe,2.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False
48187,2025-03-21,Ghana,Chad,5.0,0.0,FIFA World Cup qualification,Accra,Ghana,False
48188,2025-03-21,Malta,Finland,0.0,1.0,FIFA World Cup qualification,Ta' Qali,Malta,False
48189,2025-03-21,Poland,Lithuania,1.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False
48190,2025-03-21,Cyprus,San Marino,2.0,0.0,FIFA World Cup qualification,Larnaca,Cyprus,False
48191,2025-03-21,Romania,Bosnia and Herzegovina,0.0,1.0,FIFA World Cup qualification,Bucharest,Romania,False
48192,2025-03-21,England,Albania,2.0,0.0,FIFA World Cup qualification,London,England,False
48193,2025-03-21,Andorra,Latvia,0.0,1.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False
48194,2025-03-22,Azerbaijan,Haiti,0.0,3.0,Friendly,Sumgait,Azerbaijan,False
48195,2025-03-22,Luxembourg,Sweden,1.0,0.0,Friendly,Luxembourg,Luxembourg,False
48196,2025-03-22,Togo,Mauritania,2.0,2.0,FIFA World Cup qualification,Lomé,Togo,False
48197,2025-03-22,Sudan,Senegal,0.0,0.0,FIFA World Cup qualification,Benghazi,Libya,True
48198,2025-03-22,Moldova,Norway,0.0,5.0,FIFA World Cup qualification,Chișinău,Moldova,False
48199,2025-03-22,Israel,Estonia,2.0,1.0,FIFA World Cup qualification,Debrecen,Hungary,True
48200,2025-03-22,Liechtenstein,North Macedonia,0.0,3.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False
48201,2025-03-22,Wales,Kazakhstan,3.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False
48202,2025-03-22,Montenegro,Gibraltar,3.0,1.0,FIFA World Cup qualification,Nikšić,Montenegro,False
48203,2025-03-22,Czech Republic,Faroe Islands,2.0,1.0,FIFA World Cup qualification,Hradec Králové,Czech Republic,False
48204,2025-03-23,United States,Canada,1.0,2.0,CONCACAF Nations League,Inglewood,United States,False
48205,2025-03-23,Panama,Mexico,1.0,2.0,CONCACAF Nations League,Inglewood,United States,True
48206,2025-03-23,France,Croatia,2.0,0.0,UEFA Nations League,Paris,France,False
48207,2025-03-23,Germany,Italy,3.0,3.0,UEFA Nations League,Dortmund,Germany,False
48208,2025-03-23,Portugal,Denmark,5.0,2.0,UEFA Nations League,Lisbon,Portugal,False
48209,2025-03-23,Spain,Netherlands,3.0,3.0,UEFA Nations League,Valencia,Spain,False
48210,2025-03-23,Belgium,Ukraine,3.0,0.0,UEFA Nations League,Genk,Belgium,False
48211,2025-03-23,Hungary,Turkey,0.0,3.0,UEFA Nations League,Budapest,Hungary,False
48212,2025-03-23,Scotland,Greece,0.0,3.0,UEFA Nations League,Glasgow,Scotland,False
48213,2025-03-23,Serbia,Austria,2.0,0.0,UEFA Nations League,Belgrade,Serbia,False
48214,2025-03-23,Georgia,Armenia,6.0,1.0,UEFA Nations League,Tbilisi,Georgia,False
48215,2025-03-23,Iceland,Kosovo,1.0,3.0,UEFA Nations League,Murcia,Spain,True
48216,2025-03-23,Republic of Ireland,Bulgaria,2.0,1.0,UEFA Nations League,Dublin,Republic of Ireland,False
48217,2025-03-23,Slovenia,Slovakia,1.0,0.0,UEFA Nations League,Ljubljana,Slovenia,False
48218,2025-03-23,Eswatini,Mauritius,3.0,3.0,FIFA World Cup qualification,Mbombela,South Africa,True
48219,2025-03-23,Kenya,Gabon,1.0,2.0,FIFA World Cup qualification,Nairobi,Kenya,False
48220,2025-03-24,New Zealand,New Caledonia,3.0,0.0,FIFA World Cup qualification,Auckland,New Zealand,False
48221,2025-03-24,Guinea-Bissau,Burkina Faso,1.0,2.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False
48222,2025-03-24,Ethiopia,Djibouti,6.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True
48223,2025-03-24,Ivory Coast,Gambia,1.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False
48224,2025-03-24,Namibia,Equatorial Guinea,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True
48225,2025-03-24,Liberia,São Tomé and Príncipe,2.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False
48226,2025-03-24,Tunisia,Malawi,2.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False
48227,2025-03-24,Central African Republic,Mali,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,True
48228,2025-03-24,Madagascar,Ghana,0.0,3.0,FIFA World Cup qualification,Al Hoceima,Morocco,True
48229,2025-03-24,Lithuania,Finland,2.0,2.0,FIFA World Cup qualification,Kaunas,Lithuania,False
48230,2025-03-24,Poland,Malta,2.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False
48231,2025-03-24,Bosnia and Herzegovina,Cyprus,2.0,1.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False
48232,2025-03-24,San Marino,Romania,1.0,5.0,FIFA World Cup qualification,Serravalle,San Marino,False
48233,2025-03-24,England,Latvia,3.0,0.0,FIFA World Cup qualification,London,England,False
48234,2025-03-24,Albania,Andorra,3.0,0.0,FIFA World Cup qualification,Tirana,Albania,False
48235,2025-03-25,Tajikistan,Timor-Leste,1.0,0.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,False
48236,2025-03-25,Philippines,Maldives,4.0,1.0,AFC Asian Cup qualification,Capas,Philippines,False
48237,2025-03-25,Bhutan,Yemen,0.0,0.0,AFC Asian Cup qualification,Thimphu,Bhutan,False
48238,2025-03-25,Lebanon,Brunei,5.0,0.0,AFC Asian Cup qualification,Al Wakrah,Qatar,True
48239,2025-03-25,India,Bangladesh,0.0,0.0,AFC Asian Cup qualification,Shillong,India,False
48240,2025-03-25,Singapore,Hong Kong,0.0,0.0,AFC Asian Cup qualification,Kallang,Singapore,False
48241,2025-03-25,Taiwan,Turkmenistan,1.0,2.0,AFC Asian Cup qualification,Kaohsiung,Taiwan,False
48242,2025-03-25,Thailand,Sri Lanka,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
48243,2025-03-25,Myanmar,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Yangon,Myanmar,False
48244,2025-03-25,Syria,Pakistan,2.0,0.0,AFC Asian Cup qualification,Al Hofuf,Saudi Arabia,True
48245,2025-03-25,Vietnam,Laos,5.0,0.0,AFC Asian Cup qualification,Thủ Dầu Một,Vietnam,False
48246,2025-03-25,Malaysia,Nepal,2.0,0.0,AFC Asian Cup qualification,Johor,Malaysia,False
48247,2025-03-25,Costa Rica,Belize,6.0,1.0,Gold Cup qualification,San José,Costa Rica,False
48248,2025-03-25,Guatemala,Guyana,2.0,0.0,Gold Cup qualification,Guatemala City,Guatemala,False
48249,2025-03-25,Honduras,Bermuda,2.0,0.0,Gold Cup qualification,Tegucigalpa,Honduras,False
48250,2025-03-25,Jamaica,Saint Vincent and the Grenadines,3.0,0.0,Gold Cup qualification,Kingston,Jamaica,False
48251,2025-03-25,Martinique,Suriname,0.0,1.0,Gold Cup qualification,Fort-de-France,Martinique,False
48252,2025-03-25,Nicaragua,Guadeloupe,0.0,1.0,Gold Cup qualification,Managua,Nicaragua,False
48253,2025-03-25,Trinidad and Tobago,Cuba,4.0,0.0,Gold Cup qualification,Couva,Trinidad and Tobago,False
48254,2025-03-25,Azerbaijan,Belarus,0.0,2.0,Friendly,Masazir,Azerbaijan,False
48255,2025-03-25,Russia,Zambia,5.0,0.0,Friendly,Moscow,Russia,False
48256,2025-03-25,Cambodia,Aruba,1.0,2.0,Friendly,Phnom Penh,Cambodia,False
48257,2025-03-25,Dominican Republic,Puerto Rico,2.0,0.0,Friendly,Santiago de los Caballeros,Dominican Republic,False
48258,2025-03-25,Niger,Bonaire,6.0,0.0,Friendly,Casablanca,Morocco,True
48259,2025-03-25,Sweden,Northern Ireland,5.0,1.0,Friendly,Solna,Sweden,False
48260,2025-03-25,Switzerland,Luxembourg,3.0,1.0,Friendly,St. Gallen,Switzerland,False
48261,2025-03-25,Bolivia,Uruguay,0.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,False
48262,2025-03-25,Colombia,Paraguay,2.0,2.0,FIFA World Cup qualification,Barranquilla,Colombia,False
48263,2025-03-25,Venezuela,Peru,1.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,False
48264,2025-03-25,Argentina,Brazil,4.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
48265,2025-03-25,Chile,Ecuador,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False
48266,2025-03-25,Iran,Uzbekistan,2.0,2.0,FIFA World Cup qualification,Tehran,Iran,False
48267,2025-03-25,Kyrgyzstan,Qatar,3.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
48268,2025-03-25,North Korea,United Arab Emirates,1.0,2.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,True
48269,2025-03-25,South Korea,Jordan,1.0,1.0,FIFA World Cup qualification,Suwon,South Korea,False
48270,2025-03-25,Kuwait,Oman,0.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False
48271,2025-03-25,Palestine,Iraq,2.0,1.0,FIFA World Cup qualification,Amman,Jordan,True
48272,2025-03-25,China,Australia,0.0,2.0,FIFA World Cup qualification,Hangzhou,China,False
48273,2025-03-25,Japan,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Saitama,Japan,False
48274,2025-03-25,Indonesia,Bahrain,1.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False
48275,2025-03-25,Egypt,Sierra Leone,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False
48276,2025-03-25,Mauritania,DR Congo,0.0,2.0,FIFA World Cup qualification,Nouadhibou,Mauritania,False
